"Subject","SubTrial","Phase.Trial.","Belief.RESP","StatementType","TestItem.RESP","OtherAnswer.RESP","CR.RESP","Alternate","Target","Topic","L2.Recall.Class","L1.Recall.Class","CB","HeadlineType","BeliefBase.RESP","Familiarity.RESP","Attention_Sum","RN_Correct","FN_Intrusion","RN_Ambiguous","RN_Error","Check_1","FN_Correct","RN_Intrusion","FN_Ambiguous","FN_Error","Check_2","Correction_Class_2","Correction_Class_3","Cor_Class_FN_Recall","Cor_Class_No_FN_Recall","No_Cor_Class","Memory_Classification"
185,36,"Test",4,"Correction_Label","pass",NA,1,"0","90","Chess_Players","E","E",1,"Correction_Label",2,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
185,26,"Test",4,"Repeated","againsthuricanes","pass",1,"Can be disassembled in the event of a hurricane","Can withstand hurricane-force winds","Cinderella_Castle","2","E",1,"Repeated",NA,1,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
185,38,"Test",6,"Correction","NewZeland","UniteStates",1,"United States","New Zealand","Cleanest_Air","2","1",1,"Correction",1,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
185,16,"Test",4,"Correction","pass","pass",1,"3 Billion","1.4 Billion","Clinton_Nkorea","E","E",1,"Correction",4,2,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
185,53,"Test",4,"Repeated",NA,NA,0,"2nd","15th","Coffee","E",NA,1,"Repeated",5,3,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
185,23,"Test",6,"Correction","salesincreased","increased",1,"Sharp decrease","Sharp increase","CoronaBeer_COVID","2","2",1,"Correction",1,1,5,1,0,0,0,1,0,1,0,0,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
185,12,"Test",5,"Correction_Misinfo","pass","pass",1,"Flooding","Hesitation to respond by governor","Disease_Illinois","E","E",1,"Correction_Misinfo",4,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
185,1,"Test",6,"Repeated","pass",NA,0,"More produced","More consumed","Energy_Independence","E",NA,1,"Repeated",NA,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
185,7,"Test",6,"Correction_Label","California","Virginia",1,"Virginia","California","Federal_State_Dollars","2","1",1,"Correction_Label",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
185,18,"Test",6,"Correction","itincreased","pass",1,"Rose 25%","Rose 15%","Gas_2018","A","E",1,"Correction",5,5,5,0,0,1,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
185,31,"Test",5,"Repeated","pass",NA,0,"Outweighs melting","Does not outweigh melting","Global_Warming_Antarctica","E",NA,1,"Repeated",4,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
185,25,"Test",6,"Correction_Label","5","23",1,"25%","13%","GunControl_Background","E","E",1,"Correction_Label",4,NA,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
185,59,"Test",6,"Correction_Misinfo","Warrant","anyconditions",1,"At any time","Require a warrant","GunControl_Warrant","2","1",1,"Correction_Misinfo",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
185,56,"Test",6,"Repeated",NA,NA,1,">12 million",">1 million","Hurricane_Relief","E","E",1,"Repeated",4,4,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
185,29,"Test",4,"Correction_Label","pass","pass",1,"Increased by 78%","Dropped by 61%","Illegal_Traffic_Rate","E","E",1,"Correction_Label",NA,4,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
185,33,"Test",1,"Correction_Misinfo","toprotestagainstchildrenincages","Ayoungboywasplacedinaacagwhenhewast",1,"Separated from parents","At a protest","Immigration_Boy_Cage","2","A",1,"Correction_Misinfo",5,5,5,1,0,0,0,1,0,0,1,0,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
185,20,"Test",4,"Repeated","60",NA,0,">38%","60%","Liberian_Women","2",NA,1,"Repeated",4,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
185,32,"Test",5,"Correction","pass",NA,0,"They did not want to pledge allegiance","It did not meet etiquette standards","Library_AmericanFlag","E",NA,1,"Correction",4,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
185,47,"Test",4,"Correction",NA,NA,0,"Does not alter state or federal benefits","Changes state and federal benefits","Marriage_License_Benefits","E",NA,1,"Correction",4,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
185,35,"Test",5,"Repeated","1",NA,0,"270","19","Mass_Shootings","E",NA,1,"Repeated",2,6,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
185,60,"Test",6,"Correction","pass",NA,1,"Decreased by 40%","Decreased by 25%","Mexican_Border_Crossings","E","E",1,"Correction",1,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
185,57,"Test",4,"Correction_Misinfo","pass",NA,1,"None in 10 years","Every year since 1983","Military_Pay","E","E",1,"Correction_Misinfo",4,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
185,3,"Test",6,"Correction_Misinfo","pass",NA,0,"Cave systems","National parks","Missing_People","E",NA,1,"Correction_Misinfo",5,4,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
185,11,"Test",3,"Correction","2014","2017",1,"2017","1980","Murder_Year","E","1",1,"Correction",4,2,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
185,22,"Test",5,"Correction_Label","21","52",1,"5 billion","2.1 billion","Obama_Website","2","E",1,"Correction_Label",4,1,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
185,8,"Test",6,"Correction","Christianswhomanufactureguns",NA,0,"Gun Owners","Gun Manufacturers","Pope_GunControl","2",NA,1,"Correction",5,5,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
185,9,"Test",4,"Correction_Label","Clinton","Obama",1,"Obama","Clinton","Pres_Vacation","2","1",1,"Correction_Label",5,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
185,10,"Test",1,"Correction_Misinfo","2","2000000",1,"2 million","2","Race_Starbucks","2","1",1,"Correction_Misinfo",4,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
185,15,"Test",4,"Repeated","pass","pass",1,"1928","2007","Rep_Control","E","E",1,"Repeated",4,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
185,14,"Test",4,"Correction_Label","Therwasnotenoughpatientswithhealthinsurancecoverage","therewasnowifi",1,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","2","1",1,"Correction_Label",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
185,4,"Test",4,"Correction","300million","500",1,"About 38 million people","<10 million people.","SKorea_Population","E","E",1,"Correction",4,2,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
185,17,"Test",5,"Correction_Misinfo","32","52",1,"20 million more","5.8 million more","Soccer_Revenue_Gap","E","E",1,"Correction_Misinfo",4,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
185,48,"Test",6,"Repeated","pass",NA,1,"Imperial March from ""Star Wars""","U.S. military anthems","StarWars_Trump","E","E",1,"Repeated",4,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
185,46,"Test",5,"Correction_Misinfo",NA,NA,1,"360,000","3,709","SwimmingPool_Deaths","E","E",1,"Correction_Misinfo",4,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
185,6,"Test",6,"Repeated","medicaid",NA,0,"Military (""War on Terror"")","Social (""Medicare"")","Tax_Allocation","2",NA,1,"Repeated",5,5,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
185,13,"Test",5,"Repeated","yes",NA,0,"No there is no law","Yes there is a law","Tax_Pres_Law","2",NA,1,"Repeated",3,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
185,55,"Test",6,"Correction_Label","pedistarian","ball",1,"Dropping a bowling ball","Simulation of hitting a person","Test_American_Cars","2","1",1,"Correction_Label",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
185,34,"Test",6,"Correction_Misinfo","becausesomeoneshoutedoutgun","becausesomeoneyelledChrisyTishere",1,"Someone yelled that model Chrissy Teigen was in the audience","Someone yelled the word “gun""","Trump_ChrissyTeigen","2","1",1,"Correction_Misinfo",NA,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
185,54,"Test",6,"Correction",NA,NA,1,"Republican Mitt Romney","Democrat Bernie Sanders","Trump_Emotional","E","E",1,"Correction",4,NA,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
185,19,"Test",2,"Repeated","pass",NA,0,"More than any other president","Less than any since WW2","Trump_Signed_Legislation","E",NA,1,"Repeated",1,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
185,49,"Test",5,"Repeated",NA,NA,0,"24","329","UN_Resolutions","E",NA,1,"Repeated",3,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
185,45,"Test",6,"Correction_Misinfo","China","TheUK",1,"The United Kingdom","China","US_Trading_Partner","2","1",1,"Correction_Misinfo",4,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
185,43,"Test",5,"Correction_Label","onlylimitestudentathletes","allathlete",1,"All student-athletes","Given to a limited number of student-athletes","UT_Athletes_Ipad","2","1",1,"Correction_Label",2,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
185,2,"Test",5,"Correction_Label","Courthasnotconfirmedthatvaccinescauseautism","Thecourthasconfirmedthatvaccinescauseautism",1,"Vaccines cause autism","Do not cause autism","Vaccines_Autism","2","1",1,"Correction_Label",2,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
185,39,"Test",4,"Correction_Label","18",NA,1,"70%","9%","Veteran_Suicide","E","E",1,"Correction_Label",2,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
185,21,"Test",5,"Correction_Misinfo","2012","1982",1,"lowest since 1996","Higher than 2012","Voter_Turnout","2","E",1,"Correction_Misinfo",2,4,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
186,8,"Test",2,"Correction","prolife",NA,0,"Changed from pro choice to pro life","Stayed Pro life","Abortion_Bieber","2",NA,2,"Correction",2,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
186,10,"Test",3,"Correction_Misinfo","pass","third",1,"Third largest export","0.10%","Africa_Revenue","E","1",2,"Correction_Misinfo",4,1,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
186,5,"Test",6,"Correction_Misinfo","21","30",1,"30 years","21 years","Alabama_Senate","2","1",2,"Correction_Misinfo",5,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,19,"Test",5,"Repeated","Edangered",NA,0,"Numbers are strong and healthy","Listed as an endangered species","Alaska_PolarBears","2",NA,2,"Repeated",1,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
186,12,"Test",6,"Correction_Misinfo","6","20",1,"20%","6%","Amazon_Rainforest","2","1",2,"Correction_Misinfo",4,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,6,"Test",4,"Repeated","pass",NA,0,"Apple Watch Series 4","AliveCor's KardiaMobile","Apple_Heart_Monitor","E",NA,2,"Repeated",3,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
186,1,"Test",6,"Repeated","Europeans","pass",1,"Americans","Europeans","Automobile_Invention","2","E",2,"Repeated",2,1,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
186,22,"Test",5,"Correction_Label","1000000","29000",1,">$29,000.",">$10,000,000.","Bernie_Tax_Income","2","1",2,"Correction_Label",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,52,"Test",6,"Correction_Label","bypayingforhischildrenscolleg","bypayingforhisowncollege",1,"By attending college","By putting his children through college","Biden_StudentDebt","2","1",2,"Correction_Label",4,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,16,"Test",5,"Correction","2017",NA,0,"2017","2004","Black_Homeownership","1",NA,2,"Correction",4,1,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
186,35,"Test",5,"Repeated","150",NA,0,"1 million","1.5","Bloomberg_Campaign_Money","2",NA,2,"Repeated",4,3,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
186,9,"Test",3,"Correction_Label","ifthebristlesarespreadevenly","thattwasduetotheearthsgravitationalpull",1,"When the earth's gravitational pull is just right","When the bristles are spread just right","Brooms_Standing","2","1",2,"Correction_Label",6,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,36,"Test",6,"Correction_Label","downedpowerlines","forestmaintainence",1,"Bad forest management","Downed electric power lines","Cali_Fires","2","1",2,"Correction_Label",1,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,33,"Test",6,"Correction_Misinfo","watercompanies","homeowners",1,"Homeowners","Water agencies","Cali_Statelaw","2","1",2,"Correction_Misinfo",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,51,"Test",6,"Correction_Misinfo","90","none",1,"0","90","Chess_Players","2","1",2,"Correction_Misinfo",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,47,"Test",5,"Correction","towithstandhurricaneforcewinds","tobetakenapartandreassembledeasilyinthecaseofahurricane",1,"Can be disassembled in the event of a hurricane","Can withstand hurricane-force winds","Cinderella_Castle","2","1",2,"Correction",4,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,7,"Test",1,"Correction_Label","Unitestates",NA,0,"United States","New Zealand","Cleanest_Air","1",NA,2,"Correction_Label",1,6,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
186,25,"Test",2,"Correction_Label","4billiondollars","10billion",1,"3 Billion","1.4 Billion","Clinton_Nkorea","E","E",2,"Correction_Label",3,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
186,60,"Test",6,"Correction","25th","2ndlsoImeanttotype15thinthelston",1,"2nd","15th","Coffee","E","1",2,"Correction",4,4,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
186,2,"Test",6,"Correction_Label","Itincreasedsales","thatitwasdecreased",1,"Sharp decrease","Sharp increase","CoronaBeer_COVID","2","1",2,"Correction_Label",6,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,31,"Test",5,"Repeated","Thegovernorslackoftakingresponsibility",NA,0,"Flooding","Hesitation to respond by governor","Disease_Illinois","2",NA,2,"Repeated",4,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
186,28,"Test",1,"Correction","Itisenergyindependent",NA,0,"More produced","More consumed","Energy_Independence","1",NA,2,"Correction",1,6,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
186,34,"Test",6,"Correction_Misinfo","california","virginia",1,"Virginia","California","Federal_State_Dollars","2","1",2,"Correction_Misinfo",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,30,"Test",6,"Correction_Label","25increase",NA,0,"Rose 25%","Rose 15%","Gas_2018","1",NA,2,"Correction_Label",4,2,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
186,27,"Test",6,"Correction","itdoesnotoutweighterateoficemelting","itoutweighstherateoficemelting",1,"Outweighs melting","Does not outweigh melting","Global_Warming_Antarctica","2","1",2,"Correction",1,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,21,"Test",5,"Correction_Misinfo","13","25",1,"25%","13%","GunControl_Background","2","1",2,"Correction_Misinfo",2,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,41,"Test",6,"Repeated","withawarrant",NA,0,"At any time","Require a warrant","GunControl_Warrant","2",NA,2,"Repeated",6,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
186,54,"Test",6,"Correction","1million","12million",1,">12 million",">1 million","Hurricane_Relief","2","1",2,"Correction",6,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,57,"Test",5,"Correction_Misinfo","pass",NA,0,"Increased by 78%","Dropped by 61%","Illegal_Traffic_Rate","E",NA,2,"Correction_Misinfo",5,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
186,56,"Test",6,"Repeated","toprotestparentsandchildrenbeingseparatedattheborder",NA,0,"Separated from parents","At a protest","Immigration_Boy_Cage","2",NA,2,"Repeated",4,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
186,50,"Test",4,"Correction","38",NA,0,">38%","60%","Liberian_Women","1",NA,2,"Correction",5,5,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
186,14,"Test",5,"Correction_Label","itwasnotinlinewithetiquette","becausetheydidnotwanttosaythepledgeofallegiance",1,"They did not want to pledge allegiance","It did not meet etiquette standards","Library_AmericanFlag","2","1",2,"Correction_Label",1,NA,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,43,"Test",4,"Correction_Label","pass",NA,0,"Does not alter state or federal benefits","Changes state and federal benefits","Marriage_License_Benefits","E",NA,2,"Correction_Label",5,6,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
186,18,"Test",5,"Correction","19","270",1,"270","19","Mass_Shootings","2","1",2,"Correction",4,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,29,"Test",5,"Correction_Label","25","40",1,"Decreased by 40%","Decreased by 25%","Mexican_Border_Crossings","2","1",2,"Correction_Label",5,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,53,"Test",5,"Repeated","everyyearsince1983",NA,0,"None in 10 years","Every year since 1983","Military_Pay","2",NA,2,"Repeated",4,5,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
186,13,"Test",6,"Repeated","surroundingnationalparksandforests",NA,0,"Cave systems","National parks","Missing_People","2",NA,2,"Repeated",6,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
186,37,"Test",4,"Correction_Label","2017",NA,0,"2017","1980","Murder_Year","1",NA,2,"Correction_Label",4,2,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
186,46,"Test",5,"Correction_Misinfo","somewherearound2billion","5billion",1,"5 billion","2.1 billion","Obama_Website","2","1",2,"Correction_Misinfo",3,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,55,"Test",4,"Correction_Label","christiangunowners",NA,0,"Gun Owners","Gun Manufacturers","Pope_GunControl","1",NA,2,"Correction_Label",2,1,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
186,40,"Test",3,"Correction_Misinfo","billclinton","BarakObama",1,"Obama","Clinton","Pres_Vacation","2","1",2,"Correction_Misinfo",4,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,49,"Test",6,"Repeated","2",NA,0,"2 million","2","Race_Starbucks","2",NA,2,"Repeated",4,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
186,4,"Test",6,"Correction","2007","1928",1,"1928","2007","Rep_Control","2","1",2,"Correction",5,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,3,"Test",6,"Correction_Misinfo","manyindividualswholivetheredonthavehealthinsurance","Thattwasclosingbecauseofbroadbandinternet",1,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","2","1",2,"Correction_Misinfo",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,39,"Test",6,"Correction_Label","10million","28million",1,"About 38 million people","<10 million people.","SKorea_Population","2","E",2,"Correction_Label",4,6,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
186,15,"Test",6,"Repeated","58milliondollars",NA,0,"20 million more","5.8 million more","Soccer_Revenue_Gap","2",NA,2,"Repeated",6,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
186,38,"Test",6,"Correction","USmilitaryanthems","theimperialmarchfromstarwars",1,"Imperial March from ""Star Wars""","U.S. military anthems","StarWars_Trump","2","1",2,"Correction",2,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,20,"Test",4,"Repeated","3709",NA,0,"360,000","3,709","SwimmingPool_Deaths","2",NA,2,"Repeated",3,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
186,23,"Test",4,"Correction","socialsecurity","militaryspendingandthewaronterror",1,"Military (""War on Terror"")","Social (""Medicare"")","Tax_Allocation","E","1",2,"Correction",5,6,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
186,32,"Test",4,"Correction","yes","no",1,"No there is no law","Yes there is a law","Tax_Pres_Law","2","1",2,"Correction",4,NA,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,59,"Test",5,"Correction_Misinfo","withpedestriadummies","withabowlingball",1,"Dropping a bowling ball","Simulation of hitting a person","Test_American_Cars","2","1",2,"Correction_Misinfo",NA,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,48,"Test",6,"Repeated","someoneinthecorwdshoutedthewordgun",NA,0,"Someone yelled that model Chrissy Teigen was in the audience","Someone yelled the word “gun""","Trump_ChrissyTeigen","2",NA,2,"Repeated",4,5,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
186,58,"Test",4,"Correction_Label","BernieSanders","MitRomney",1,"Republican Mitt Romney","Democrat Bernie Sanders","Trump_Emotional","2","1",2,"Correction_Label",5,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,42,"Test",6,"Correction","theleast","themost",1,"More than any other president","Less than any since WW2","Trump_Signed_Legislation","2","1",2,"Correction",3,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,11,"Test",6,"Correction","326","25",1,"24","329","UN_Resolutions","E","E",2,"Correction",4,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
186,26,"Test",6,"Repeated","china",NA,0,"The United Kingdom","China","US_Trading_Partner","2",NA,2,"Repeated",6,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
186,45,"Test",5,"Correction_Misinfo","asmallportion","all",1,"All student-athletes","Given to a limited number of student-athletes","UT_Athletes_Ipad","2","1",2,"Correction_Misinfo",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,24,"Test",6,"Correction_Misinfo","vaccinesdonotcauseautism","vaccinescauseautism",1,"Vaccines cause autism","Do not cause autism","Vaccines_Autism","2","1",2,"Correction_Misinfo",1,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,17,"Test",5,"Correction_Misinfo","9","70",1,"70%","9%","Veteran_Suicide","2","1",2,"Correction_Misinfo",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
186,44,"Test",6,"Repeated","2012",NA,0,"lowest since 1996","Higher than 2012","Voter_Turnout","2",NA,2,"Repeated",5,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
187,55,"Test",6,"Correction_Label","prolife","recentlychngedtoprolieafterbeingprochoice",1,"Changed from pro choice to pro life","Stayed Pro life","Abortion_Bieber","2","1",3,"Correction_Label",4,3,4,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
