"Subject","SubTrial","Phase.Trial.","Belief.RESP","StatementType","TestItem.RESP","OtherAnswer.RESP","CR.RESP","Alternate","Target","Topic","L2.Recall.Class","L1.Recall.Class","CB","HeadlineType","BeliefBase.RESP","Familiarity.RESP","Attention_Sum","RN_Correct","FN_Intrusion","RN_Ambiguous","RN_Error","Check_1","FN_Correct","RN_Intrusion","FN_Ambiguous","FN_Error","Check_2","Correction_Class_2","Correction_Class_3","Cor_Class_FN_Recall","Cor_Class_No_FN_Recall","No_Cor_Class","Memory_Classification"
183,21,"Test",4,"Correction_Misinfo","24000",NA,0,"3 Billion","1.4 Billion","Clinton_Nkorea","E",NA,3,"Correction_Misinfo",5,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,29,"Test",6,"Misinformation_Label","2million",NA,0,"2nd","15th","Coffee","E",NA,3,"Misinformation_Label",1,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,24,"Test",6,"Correction_Misinfo","Thesalesdropped",NA,0,"Sharp decrease","Sharp increase","CoronaBeer_COVID","1",NA,3,"Correction_Misinfo",3,5,0,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
183,27,"Test",4,"Correction","Chronicdiseases",NA,0,"Flooding","Hesitation to respond by governor","Disease_Illinois","E",NA,3,"Correction",4,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,36,"Test",4,"Misinformation_Label","34ofenergy",NA,0,"More produced","More consumed","Energy_Independence","E",NA,3,"Misinformation_Label",1,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,48,"Test",6,"Repeated","California",NA,0,"Virginia","California","Federal_State_Dollars","2",NA,3,"Repeated",2,4,0,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
183,5,"Test",4,"Correction_Misinfo","Economicwealth",NA,0,"Rose 25%","Rose 15%","Gas_2018","E",NA,3,"Correction_Misinfo",6,6,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,52,"Test",6,"Misinformation_Label","GlobalWarming",NA,0,"Outweighs melting","Does not outweigh melting","Global_Warming_Antarctica","E",NA,3,"Misinformation_Label",1,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,44,"Test",5,"Repeated",NA,NA,0,"25%","13%","GunControl_Background","E",NA,3,"Repeated",4,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,8,"Test",4,"Correction","Whentheyhaveherightinstant","Whentheyhavetherightinstant",1,"At any time","Require a warrant","GunControl_Warrant","E","E",3,"Correction",3,4,0,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
183,58,"Test",4,"Misinformation_Label","25",NA,0,">12 million",">1 million","Hurricane_Relief","E",NA,3,"Misinformation_Label",2,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,53,"Test",4,"Repeated","34",NA,0,"Increased by 78%","Dropped by 61%","Illegal_Traffic_Rate","E",NA,3,"Repeated",3,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,54,"Test",4,"Correction","Punishment",NA,0,"Separated from parents","At a protest","Immigration_Boy_Cage","E",NA,3,"Correction",4,NA,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,22,"Test",4,"Misinformation_Label","24",NA,0,">38%","60%","Liberian_Women","E",NA,3,"Misinformation_Label",1,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,3,"Test",4,"Correction_Misinfo","Basicbeliefs",NA,0,"They did not want to pledge allegiance","It did not meet etiquette standards","Library_AmericanFlag","E",NA,3,"Correction_Misinfo",3,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,45,"Test",4,"Correction_Misinfo","Beliefsinmarriage",NA,0,"Does not alter state or federal benefits","Changes state and federal benefits","Marriage_License_Benefits","E",NA,3,"Correction_Misinfo",4,6,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,30,"Test",5,"Misinformation_Label","19",NA,0,"270","19","Mass_Shootings","2",NA,3,"Misinformation_Label",1,5,0,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
183,57,"Test",4,"Correction_Misinfo","24",NA,0,"Decreased by 40%","Decreased by 25%","Mexican_Border_Crossings","E",NA,3,"Correction_Misinfo",3,5,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,60,"Test",4,"Correction","Militryreasons",NA,0,"None in 10 years","Every year since 1983","Military_Pay","E",NA,3,"Correction",5,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,32,"Test",3,"Correction","NorthAmerica",NA,0,"Cave systems","National parks","Missing_People","E",NA,3,"Correction",4,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,10,"Test",4,"Correction_Misinfo","2018",NA,0,"2017","1980","Murder_Year","E",NA,3,"Correction_Misinfo",2,6,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,20,"Test",4,"Repeated","234000","238million",1,"5 billion","2.1 billion","Obama_Website","E","E",3,"Repeated",4,5,0,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
183,59,"Test",6,"Correction_Misinfo","Christians",NA,0,"Gun Owners","Gun Manufacturers","Pope_GunControl","E",NA,3,"Correction_Misinfo",2,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,19,"Test",4,"Repeated","Clinton",NA,0,"Obama","Clinton","Pres_Vacation","2",NA,3,"Repeated",3,2,0,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
183,11,"Test",4,"Correction","2million",NA,0,"2 million","2","Race_Starbucks","1",NA,3,"Correction",2,3,0,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
183,39,"Test",4,"Misinformation_Label","2015",NA,0,"1928","2007","Rep_Control","E",NA,3,"Misinformation_Label",1,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,13,"Test",4,"Repeated","Covidpurposes",NA,0,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","E",NA,3,"Repeated",5,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,17,"Test",6,"Correction_Misinfo","38million",NA,0,"About 38 million people","<10 million people.","SKorea_Population","1",NA,3,"Correction_Misinfo",4,3,0,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
183,4,"Test",6,"Correction","About3",NA,0,"20 million more","5.8 million more","Soccer_Revenue_Gap","E",NA,3,"Correction",3,6,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,7,"Test",4,"Misinformation_Label","TheybelievedwhatPresidntTrumpsaid",NA,0,"Imperial March from ""Star Wars""","U.S. military anthems","StarWars_Trump","E",NA,3,"Misinformation_Label",1,2,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,50,"Test",6,"Correction","30000",NA,0,"360,000","3,709","SwimmingPool_Deaths","E",NA,3,"Correction",2,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,2,"Test",4,"Misinformation_Label","5","6",1,"Military (""War on Terror"")","Social (""Medicare"")","Tax_Allocation","E","E",3,"Misinformation_Label",1,4,0,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
183,14,"Test",4,"Misinformation_Label","Nothereisnt",NA,0,"No there is no law","Yes there is a law","Tax_Pres_Law","1",NA,3,"Misinformation_Label",1,4,0,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
183,41,"Test",5,"Repeated","24million",NA,0,"Dropping a bowling ball","Simulation of hitting a person","Test_American_Cars","E",NA,3,"Repeated",3,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,38,"Test",6,"Correction","Didntbelievehisbeliefs",NA,0,"Someone yelled that model Chrissy Teigen was in the audience","Someone yelled the word â€œgun""","Trump_ChrissyTeigen","E",NA,3,"Correction",2,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,33,"Test",4,"Correction_Misinfo","Clintion",NA,0,"Republican Mitt Romney","Democrat Bernie Sanders","Trump_Emotional","E",NA,3,"Correction_Misinfo",NA,2,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,9,"Test",4,"Misinformation_Label","About14",NA,0,"More than any other president","Less than any since WW2","Trump_Signed_Legislation","E",NA,3,"Misinformation_Label",6,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,37,"Test",3,"Misinformation_Label","4",NA,0,"24","329","UN_Resolutions","E",NA,3,"Misinformation_Label",1,5,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,47,"Test",6,"Correction","UnitedKingdom",NA,0,"The United Kingdom","China","US_Trading_Partner","1",NA,3,"Correction",4,3,0,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
183,26,"Test",4,"Repeated","34",NA,0,"All student-athletes","Given to a limited number of student-athletes","UT_Athletes_Ipad","E",NA,3,"Repeated",1,6,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,6,"Test",5,"Repeated","Thatmostindiviualswontrecievethevaccine",NA,0,"Vaccines cause autism","Do not cause autism","Vaccines_Autism","E",NA,3,"Repeated",2,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,15,"Test",4,"Repeated","14",NA,0,"70%","9%","Veteran_Suicide","E",NA,3,"Repeated",3,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
183,16,"Test",4,"Correction","2018",NA,0,"lowest since 1996","Higher than 2012","Voter_Turnout","E",NA,3,"Correction",4,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
184,59,"Test",6,"Correction_Misinfo","Prolife","isbecomingmoreprolife",1,"Changed from pro choice to pro life","Stayed Pro life","Abortion_Bieber","2","1",4,"Correction_Misinfo",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,11,"Test",6,"Correction","1","13",1,"Third largest export","0.10%","Africa_Revenue","2","E",4,"Correction",4,2,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
184,18,"Test",6,"Correction","21","30",1,"30 years","21 years","Alabama_Senate","2","1",4,"Correction",4,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,9,"Test",6,"Misinformation_Label","Theyareendangered","Theyarenotendangered",1,"Numbers are strong and healthy","Listed as an endangered species","Alaska_PolarBears","2","1",4,"Misinformation_Label",1,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,27,"Test",6,"Correction","6","2",1,"20%","6%","Amazon_Rainforest","2","E",4,"Correction",6,6,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
184,2,"Test",5,"Misinformation_Label","Walkingheartmonitor","AppleWatch",1,"Apple Watch Series 4","AliveCor's KardiaMobile","Apple_Heart_Monitor","E","1",4,"Misinformation_Label",1,3,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
184,36,"Test",6,"Misinformation_Label","Europeans","Americans",1,"Americans","Europeans","Automobile_Invention","2","1",4,"Misinformation_Label",1,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,20,"Test",6,"Repeated","10000000",NA,0,">$29,000.",">$10,000,000.","Bernie_Tax_Income","2",NA,4,"Repeated",5,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
184,31,"Test",6,"Repeated","Bysendinghischildrentocollege",NA,0,"By attending college","By putting his children through college","Biden_StudentDebt","2",NA,4,"Repeated",4,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
184,21,"Test",6,"Correction_Misinfo","2004","2017",1,"2017","2004","Black_Homeownership","2","1",4,"Correction_Misinfo",5,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,30,"Test",6,"Misinformation_Label","150","0",1,"1 million","1.5","Bloomberg_Campaign_Money","2","E",4,"Misinformation_Label",1,1,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
184,19,"Test",6,"Repeated","Ifyoupositionthebristlesinacertainway",NA,0,"When the earth's gravitational pull is just right","When the bristles are spread just right","Brooms_Standing","2",NA,4,"Repeated",4,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
184,1,"Test",5,"Repeated","electricallines","campfires",1,"Bad forest management","Downed electric power lines","Cali_Fires","2","E",4,"Repeated",5,3,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
184,54,"Test",6,"Correction","Companies","Citizens",1,"Homeowners","Water agencies","Cali_Statelaw","2","1",4,"Correction",2,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,28,"Test",6,"Correction","90","0",1,"0","90","Chess_Players","2","1",4,"Correction",5,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,45,"Test",6,"Correction_Misinfo","Towithstandhurricanes","obedecontructedifahurricanehappens",1,"Can be disassembled in the event of a hurricane","Can withstand hurricane-force winds","Cinderella_Castle","2","1",4,"Correction_Misinfo",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,48,"Test",6,"Repeated","NewZealand",NA,0,"United States","New Zealand","Cleanest_Air","2",NA,4,"Repeated",5,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
184,44,"Test",6,"Repeated","14Billion",NA,0,"3 Billion","1.4 Billion","Clinton_Nkorea","2",NA,4,"Repeated",2,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
184,57,"Test",6,"Correction_Misinfo","15th","2nd",1,"2nd","15th","Coffee","2","1",4,"Correction_Misinfo",6,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,6,"Test",6,"Repeated","Itincreased","Itdecreased",1,"Sharp decrease","Sharp increase","CoronaBeer_COVID","2","1",4,"Repeated",5,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,52,"Test",6,"Misinformation_Label","HesitationoftheGovernertotreatthem","Infectioncausedbyflooding",1,"Flooding","Hesitation to respond by governor","Disease_Illinois","2","1",4,"Misinformation_Label",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,51,"Test",6,"Correction_Misinfo","Itproducesmorethanitconsumes",NA,0,"More produced","More consumed","Energy_Independence","1",NA,4,"Correction_Misinfo",2,2,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
184,38,"Test",6,"Correction","California","Virginia",1,"Virginia","California","Federal_State_Dollars","2","1",4,"Correction",6,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,35,"Test",6,"Repeated","Itrosey15",NA,0,"Rose 25%","Rose 15%","Gas_2018","2",NA,4,"Repeated",5,3,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
184,12,"Test",6,"Correction_Misinfo","Itisnotenoughtoreplacethemeltingice","Itisenoughtoreplacethemeltingice",1,"Outweighs melting","Does not outweigh melting","Global_Warming_Antarctica","2","1",4,"Correction_Misinfo",3,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,16,"Test",6,"Correction","1","25",1,"25%","13%","GunControl_Background","E","1",4,"Correction",5,4,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
184,55,"Test",6,"Misinformation_Label","Iftheyhaveawarrant","Anycondition",1,"At any time","Require a warrant","GunControl_Warrant","2","1",4,"Misinformation_Label",1,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,33,"Test",6,"Correction_Misinfo","1000000","12000000",1,">12 million",">1 million","Hurricane_Relief","2","1",4,"Correction_Misinfo",2,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,60,"Test",6,"Correction","6",NA,0,"Increased by 78%","Dropped by 61%","Illegal_Traffic_Rate","E",NA,4,"Correction",5,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
184,58,"Test",6,"Misinformation_Label","Inaprotest","Afterbeingseperatedfromhisparents",1,"Separated from parents","At a protest","Immigration_Boy_Cage","2","1",4,"Misinformation_Label",1,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,46,"Test",6,"Correction_Misinfo","60","Onl38",1,">38%","60%","Liberian_Women","2","1",4,"Correction_Misinfo",4,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,13,"Test",6,"Repeated","Becauseitwasnotuptostandard",NA,0,"They did not want to pledge allegiance","It did not meet etiquette standards","Library_AmericanFlag","2",NA,4,"Repeated",4,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
184,26,"Test",6,"Repeated","Itwillmakechanges",NA,0,"Does not alter state or federal benefits","Changes state and federal benefits","Marriage_License_Benefits","2",NA,4,"Repeated",4,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
184,5,"Test",6,"Correction_Misinfo","19","250",1,"270","19","Mass_Shootings","2","E",4,"Correction_Misinfo",4,4,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
184,53,"Test",6,"Repeated","2",NA,0,"Decreased by 40%","Decreased by 25%","Mexican_Border_Crossings","E",NA,4,"Repeated",6,5,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
184,29,"Test",6,"Misinformation_Label","Everyyear","Notsincethe1980s",1,"None in 10 years","Every year since 1983","Military_Pay","2","1",4,"Misinformation_Label",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,14,"Test",6,"Misinformation_Label","Nationalparks","Cavesystems",1,"Cave systems","National parks","Missing_People","2","1",4,"Misinformation_Label",1,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,49,"Test",6,"Repeated","1983",NA,0,"2017","1980","Murder_Year","E",NA,4,"Repeated",6,5,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
184,50,"Test",6,"Correction","21Billio","5Billion",1,"5 billion","2.1 billion","Obama_Website","2","1",4,"Correction",3,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,41,"Test",6,"Repeated","GunmanufacturersclaimingtobeChristian",NA,0,"Gun Owners","Gun Manufacturers","Pope_GunControl","2",NA,4,"Repeated",4,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
184,42,"Test",6,"Correction","Clinton","Obama",1,"Obama","Clinton","Pres_Vacation","2","1",4,"Correction",5,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,37,"Test",6,"Misinformation_Label","2","2000000",1,"2 million","2","Race_Starbucks","2","1",4,"Misinformation_Label",1,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,17,"Test",6,"Correction_Misinfo","2007","1923",1,"1928","2007","Rep_Control","2","E",4,"Correction_Misinfo",5,3,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
184,32,"Test",6,"Correction","Patientsdonothavehealthinsurance","Theydothavehhspeedinternet",1,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","2","1",4,"Correction",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,15,"Test",6,"Repeated","About10million",NA,0,"About 38 million people","<10 million people.","SKorea_Population","2",NA,4,"Repeated",4,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
184,39,"Test",6,"Misinformation_Label","8Million","20Million",1,"20 million more","5.8 million more","Soccer_Revenue_Gap","E","1",4,"Misinformation_Label",1,1,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
184,34,"Test",6,"Correction_Misinfo","Militaryanthems","TheImperialMarchfromStarWars",1,"Imperial March from ""Star Wars""","U.S. military anthems","StarWars_Trump","2","1",4,"Correction_Misinfo",3,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,22,"Test",6,"Misinformation_Label","306","360000",1,"360,000","3,709","SwimmingPool_Deaths","E","1",4,"Misinformation_Label",1,2,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
184,24,"Test",6,"Correction_Misinfo","Socialprograms","Militaryprograms",1,"Military (""War on Terror"")","Social (""Medicare"")","Tax_Allocation","2","1",4,"Correction_Misinfo",6,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,3,"Test",6,"Correction_Misinfo","Yes","No",1,"No there is no law","Yes there is a law","Tax_Pres_Law","2","1",4,"Correction_Misinfo",6,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,8,"Test",6,"Correction","Bysimulatinghittingapedestrian","Droppingabowlingballonthecar",1,"Dropping a bowling ball","Simulation of hitting a person","Test_American_Cars","2","1",4,"Correction",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,7,"Test",6,"Misinformation_Label","Someoneyelledgun","Someoneyelledthenameofamodel",1,"Someone yelled that model Chrissy Teigen was in the audience","Someone yelled the word â€œgun""","Trump_ChrissyTeigen","2","1",4,"Misinformation_Label",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,56,"Test",6,"Repeated","BernieSanders",NA,0,"Republican Mitt Romney","Democrat Bernie Sanders","Trump_Emotional","2",NA,4,"Repeated",5,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
184,40,"Test",6,"Correction_Misinfo","Lessthanotherpresidents","Morethanotherpresidents",1,"More than any other president","Less than any since WW2","Trump_Signed_Legislation","2","1",4,"Correction_Misinfo",5,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,10,"Test",6,"Correction_Misinfo","325","24",1,"24","329","UN_Resolutions","E","1",4,"Correction_Misinfo",4,1,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
184,43,"Test",6,"Misinformation_Label","China","TheUnitedKingdom",1,"The United Kingdom","China","US_Trading_Partner","2","1",4,"Misinformation_Label",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,47,"Test",6,"Correction","Alimitednumber","Allofthem",1,"All student-athletes","Given to a limited number of student-athletes","UT_Athletes_Ipad","2","1",4,"Correction",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,23,"Test",6,"Correction","Theydonotcauseautism","Theydocauseautism",1,"Vaccines cause autism","Do not cause autism","Vaccines_Autism","2","1",4,"Correction",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,4,"Test",6,"Correction","9","70",1,"70%","9%","Veteran_Suicide","2","1",4,"Correction",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
184,25,"Test",6,"Misinformation_Label","2012","2008",1,"lowest since 1996","Higher than 2012","Voter_Turnout","2","E",4,"Misinformation_Label",1,6,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
185,41,"Test",4,"Repeated","prolife",NA,0,"Changed from pro choice to pro life","Stayed Pro life","Abortion_Bieber","2",NA,1,"Repeated",5,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
185,37,"Test",6,"Misinformation_Label","1",NA,0,"Third largest export","0.10%","Africa_Revenue","2",NA,1,"Misinformation_Label",1,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
185,30,"Test",3,"Misinformation_Label","pass",NA,0,"30 years","21 years","Alabama_Senate","E",NA,1,"Misinformation_Label",3,5,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
